                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
 1644:  144:-       | 144:-       | 144:-       | 144:-       | 140:nop     
 1645:  144:addq    | 144:-       | 144:-       | 144:-       | 144:-       
 1646:  148:-       | 144:addq    | 144:-       | 144:-       | 144:-       
 1647:  148:-       | 148:-       | 144:addq    | 144:-       | 144:-       
 1648:  148:-       | 148:-       | 148:-       | 144:addq    | 144:-       
 1649:  148:-       | 148:-       | 148:-       | 148:-       | 144:addq    r9=20  
 1650:  148:nop     | 148:-       | 148:-       | 148:-       | 148:-       
 1651:  152:-       | 148:nop     | 148:-       | 148:-       | 148:-       
 1652:  152:-       | 152:-       | 148:nop     | 148:-       | 148:-       
 1653:  152:-       | 152:-       | 152:-       | 148:nop     | 148:-       
 1654:  152:-       | 152:-       | 152:-       | 152:-       | 148:nop     
 1655:  152:nop     | 152:-       | 152:-       | 152:-       | 152:-       
 1656:  156:-       | 152:nop     | 152:-       | 152:-       | 152:-       
 1657:  156:-       | 156:-       | 152:nop     | 152:-       | 152:-       
 1658:  156:-       | 156:-       | 156:-       | 152:nop     | 152:-       
 1659:  156:-       | 156:-       | 156:-       | 156:-       | 152:nop     
 1660:  156:nop     | 156:-       | 156:-       | 156:-       | 156:-       
 1661:  160:-       | 156:nop     | 156:-       | 156:-       | 156:-       
 1662:  160:-       | 160:-       | 156:nop     | 156:-       | 156:-       
 1663:  160:-       | 160:-       | 160:-       | 156:nop     | 156:-       
 1664:  160:-       | 160:-       | 160:-       | 160:-       | 156:nop     
 1665:  160:nop     | 160:-       | 160:-       | 160:-       | 160:-       
 1666:  164:-       | 160:nop     | 160:-       | 160:-       | 160:-       
 1667:  164:-       | 164:-       | 160:nop     | 160:-       | 160:-       
 1668:  164:-       | 164:-       | 164:-       | 160:nop     | 160:-       
 1669:  164:-       | 164:-       | 164:-       | 164:-       | 160:nop     
 1670:  164:addq    | 164:-       | 164:-       | 164:-       | 164:-       
 1671:  168:-       | 164:addq    | 164:-       | 164:-       | 164:-       
 1672:  168:-       | 168:-       | 164:addq    | 164:-       | 164:-       
 1673:  168:-       | 168:-       | 168:-       | 164:addq    | 164:-       
 1674:  168:-       | 168:-       | 168:-       | 168:-       | 164:addq    r10=40  
 1675:  168:nop     | 168:-       | 168:-       | 168:-       | 168:-       
 1676:  172:-       | 168:nop     | 168:-       | 168:-       | 168:-       
 1677:  172:-       | 172:-       | 168:nop     | 168:-       | 168:-       
 1678:  172:-       | 172:-       | 172:-       | 168:nop     | 168:-       
 1679:  172:-       | 172:-       | 172:-       | 172:-       | 168:nop     
 1680:  172:nop     | 172:-       | 172:-       | 172:-       | 172:-       
 1681:  176:-       | 172:nop     | 172:-       | 172:-       | 172:-       
 1682:  176:-       | 176:-       | 172:nop     | 172:-       | 172:-       
 1683:  176:-       | 176:-       | 176:-       | 172:nop     | 172:-       
 1684:  176:-       | 176:-       | 176:-       | 176:-       | 172:nop     
 1685:  176:nop     | 176:-       | 176:-       | 176:-       | 176:-       
 1686:  180:-       | 176:nop     | 176:-       | 176:-       | 176:-       
 1687:  180:-       | 180:-       | 176:nop     | 176:-       | 176:-       
 1688:  180:-       | 180:-       | 180:-       | 176:nop     | 176:-       
 1689:  180:-       | 180:-       | 180:-       | 180:-       | 176:nop     
 1690:  180:nop     | 180:-       | 180:-       | 180:-       | 180:-       
 1691:  184:-       | 180:nop     | 180:-       | 180:-       | 180:-       
 1692:  184:-       | 184:-       | 180:nop     | 180:-       | 180:-       
 1693:  184:-       | 184:-       | 184:-       | 180:nop     | 180:-       
 1694:  184:-       | 184:-       | 184:-       | 184:-       | 180:nop     
 1695:  184:stq     | 184:-       | 184:-       | 184:-       | 184:-       
 1696:  188:-       | 184:stq     | 184:-       | 184:-       | 184:-       
 1697:  188:-       | 188:-       | 184:stq     | 184:-       | 184:-       
 1698:  188:-       | 188:-       | 188:-       | 184:stq     | 184:-       BUS_STORE MEM[4136] = 40 accepted 1
 1699:  188:-       | 188:-       | 188:-       | 188:-       | 184:stq     
 1700:  188:nop     | 188:-       | 188:-       | 188:-       | 188:-       
 1701:  192:-       | 188:nop     | 188:-       | 188:-       | 188:-       
 1702:  192:-       | 192:-       | 188:nop     | 188:-       | 188:-       
 1703:  192:-       | 192:-       | 192:-       | 188:nop     | 188:-       
 1704:  192:-       | 192:-       | 192:-       | 192:-       | 188:nop     
 1705:  192:nop     | 192:-       | 192:-       | 192:-       | 192:-       
 1706:  196:-       | 192:nop     | 192:-       | 192:-       | 192:-       
 1707:  196:-       | 196:-       | 192:nop     | 192:-       | 192:-       
 1708:  196:-       | 196:-       | 196:-       | 192:nop     | 192:-       
 1709:  196:-       | 196:-       | 196:-       | 196:-       | 192:nop     
 1710:  196:nop     | 196:-       | 196:-       | 196:-       | 196:-       
 1711:  200:-       | 196:nop     | 196:-       | 196:-       | 196:-       
 1712:  200:-       | 200:-       | 196:nop     | 196:-       | 196:-       
 1713:  200:-       | 200:-       | 200:-       | 196:nop     | 196:-       
 1714:  200:-       | 200:-       | 200:-       | 200:-       | 196:nop     
 1715:  200:nop     | 200:-       | 200:-       | 200:-       | 200:-       
 1716:  204:-       | 200:nop     | 200:-       | 200:-       | 200:-       
 1717:  204:-       | 204:-       | 200:nop     | 200:-       | 200:-       
 1718:  204:-       | 204:-       | 204:-       | 200:nop     | 200:-       
 1719:  204:-       | 204:-       | 204:-       | 204:-       | 200:nop     
 1720:  204:addq    | 204:-       | 204:-       | 204:-       | 204:-       
 1721:  208:-       | 204:addq    | 204:-       | 204:-       | 204:-       
 1722:  208:-       | 208:-       | 204:addq    | 204:-       | 204:-       
 1723:  208:-       | 208:-       | 208:-       | 204:addq    | 204:-       
 1724:  208:-       | 208:-       | 208:-       | 208:-       | 204:addq    r3=4144  
 1725:  208:nop     | 208:-       | 208:-       | 208:-       | 208:-       
 1726:  212:-       | 208:nop     | 208:-       | 208:-       | 208:-       
 1727:  212:-       | 212:-       | 208:nop     | 208:-       | 208:-       
 1728:  212:-       | 212:-       | 212:-       | 208:nop     | 208:-       
 1729:  212:-       | 212:-       | 212:-       | 212:-       | 208:nop     
 1730:  212:nop     | 212:-       | 212:-       | 212:-       | 212:-       
 1731:  216:-       | 212:nop     | 212:-       | 212:-       | 212:-       
 1732:  216:-       | 216:-       | 212:nop     | 212:-       | 212:-       
 1733:  216:-       | 216:-       | 216:-       | 212:nop     | 212:-       
 1734:  216:-       | 216:-       | 216:-       | 216:-       | 212:nop     
 1735:  216:nop     | 216:-       | 216:-       | 216:-       | 216:-       
 1736:  220:-       | 216:nop     | 216:-       | 216:-       | 216:-       
 1737:  220:-       | 220:-       | 216:nop     | 216:-       | 216:-       
 1738:  220:-       | 220:-       | 220:-       | 216:nop     | 216:-       
 1739:  220:-       | 220:-       | 220:-       | 220:-       | 216:nop     
 1740:  220:nop     | 220:-       | 220:-       | 220:-       | 220:-       
 1741:  224:-       | 220:nop     | 220:-       | 220:-       | 220:-       
 1742:  224:-       | 224:-       | 220:nop     | 220:-       | 220:-       
 1743:  224:-       | 224:-       | 224:-       | 220:nop     | 220:-       
 1744:  224:-       | 224:-       | 224:-       | 224:-       | 220:nop     
 1745:  224:addq    | 224:-       | 224:-       | 224:-       | 224:-       
 1746:  228:-       | 224:addq    | 224:-       | 224:-       | 224:-       
 1747:  228:-       | 228:-       | 224:addq    | 224:-       | 224:-       
 1748:  228:-       | 228:-       | 228:-       | 224:addq    | 224:-       
 1749:  228:-       | 228:-       | 228:-       | 228:-       | 224:addq    r2=6  
 1750:  228:nop     | 228:-       | 228:-       | 228:-       | 228:-       
 1751:  232:-       | 228:nop     | 228:-       | 228:-       | 228:-       
 1752:  232:-       | 232:-       | 228:nop     | 228:-       | 228:-       
 1753:  232:-       | 232:-       | 232:-       | 228:nop     | 228:-       
 1754:  232:-       | 232:-       | 232:-       | 232:-       | 228:nop     
 1755:  232:nop     | 232:-       | 232:-       | 232:-       | 232:-       
 1756:  236:-       | 232:nop     | 232:-       | 232:-       | 232:-       
 1757:  236:-       | 236:-       | 232:nop     | 232:-       | 232:-       
 1758:  236:-       | 236:-       | 236:-       | 232:nop     | 232:-       
 1759:  236:-       | 236:-       | 236:-       | 236:-       | 232:nop     
 1760:  236:nop     | 236:-       | 236:-       | 236:-       | 236:-       
 1761:  240:-       | 236:nop     | 236:-       | 236:-       | 236:-       
 1762:  240:-       | 240:-       | 236:nop     | 236:-       | 236:-       
 1763:  240:-       | 240:-       | 240:-       | 236:nop     | 236:-       
 1764:  240:-       | 240:-       | 240:-       | 240:-       | 236:nop     
 1765:  240:nop     | 240:-       | 240:-       | 240:-       | 240:-       
 1766:  244:-       | 240:nop     | 240:-       | 240:-       | 240:-       
 1767:  244:-       | 244:-       | 240:nop     | 240:-       | 240:-       
 1768:  244:-       | 244:-       | 244:-       | 240:nop     | 240:-       
 1769:  244:-       | 244:-       | 244:-       | 244:-       | 240:nop     
 1770:  244:cmple   | 244:-       | 244:-       | 244:-       | 244:-       
 1771:  248:-       | 244:cmple   | 244:-       | 244:-       | 244:-       
 1772:  248:-       | 248:-       | 244:cmple   | 244:-       | 244:-       
 1773:  248:-       | 248:-       | 248:-       | 244:cmple   | 244:-       
 1774:  248:-       | 248:-       | 248:-       | 248:-       | 244:cmple   r1=1  
 1775:  248:nop     | 248:-       | 248:-       | 248:-       | 248:-       
 1776:  252:-       | 248:nop     | 248:-       | 248:-       | 248:-       
 1777:  252:-       | 252:-       | 248:nop     | 248:-       | 248:-       
 1778:  252:-       | 252:-       | 252:-       | 248:nop     | 248:-       
 1779:  252:-       | 252:-       | 252:-       | 252:-       | 248:nop     
 1780:  252:nop     | 252:-       | 252:-       | 252:-       | 252:-       
 1781:  256:-       | 252:nop     | 252:-       | 252:-       | 252:-       
 1782:  256:-       | 256:-       | 252:nop     | 252:-       | 252:-       
 1783:  256:-       | 256:-       | 256:-       | 252:nop     | 252:-       
 1784:  256:-       | 256:-       | 256:-       | 256:-       | 252:nop     
 1785:  256:nop     | 256:-       | 256:-       | 256:-       | 256:-       
 1786:  260:-       | 256:nop     | 256:-       | 256:-       | 256:-       
 1787:  260:-       | 260:-       | 256:nop     | 256:-       | 256:-       
 1788:  260:-       | 260:-       | 260:-       | 256:nop     | 256:-       
 1789:  260:-       | 260:-       | 260:-       | 260:-       | 256:nop     
 1790:  260:nop     | 260:-       | 260:-       | 260:-       | 260:-       
 1791:  264:-       | 260:nop     | 260:-       | 260:-       | 260:-       
 1792:  264:-       | 264:-       | 260:nop     | 260:-       | 260:-       
 1793:  264:-       | 264:-       | 264:-       | 260:nop     | 260:-       
 1794:  264:-       | 264:-       | 264:-       | 264:-       | 260:nop     
 1795:  264:bne     | 264:-       | 264:-       | 264:-       | 264:-       
 1796:  268:-       | 264:bne     | 264:-       | 264:-       | 264:-       
 1797:  268:-       | 268:-       | 264:bne     | 264:-       | 264:-       BUS_LOAD  MEM[264] accepted 1
 1798:  268:-       | 268:-       | 268:-       | 264:bne     | 264:-       
 1799:   44:-       | 268:-       | 268:-       | 268:-       | 264:bne     
 1800:   44:addq    |  44:-       | 268:-       | 268:-       | 268:-       
 1801:   48:-       |  44:addq    |  44:-       | 268:-       | 268:-       
 1802:   48:-       |  48:-       |  44:addq    |  44:-       | 268:-       
 1803:   48:-       |  48:-       |  48:-       |  44:addq    |  44:-       
 1804:   48:-       |  48:-       |  48:-       |  48:-       |  44:addq    r5=12  
 1805:   48:nop     |  48:-       |  48:-       |  48:-       |  48:-       
 1806:   52:-       |  48:nop     |  48:-       |  48:-       |  48:-       
 1807:   52:-       |  52:-       |  48:nop     |  48:-       |  48:-       
 1808:   52:-       |  52:-       |  52:-       |  48:nop     |  48:-       
 1809:   52:-       |  52:-       |  52:-       |  52:-       |  48:nop     
 1810:   52:nop     |  52:-       |  52:-       |  52:-       |  52:-       
 1811:   56:-       |  52:nop     |  52:-       |  52:-       |  52:-       
 1812:   56:-       |  56:-       |  52:nop     |  52:-       |  52:-       
 1813:   56:-       |  56:-       |  56:-       |  52:nop     |  52:-       
 1814:   56:-       |  56:-       |  56:-       |  56:-       |  52:nop     
 1815:   56:nop     |  56:-       |  56:-       |  56:-       |  56:-       
 1816:   60:-       |  56:nop     |  56:-       |  56:-       |  56:-       
 1817:   60:-       |  60:-       |  56:nop     |  56:-       |  56:-       
 1818:   60:-       |  60:-       |  60:-       |  56:nop     |  56:-       
 1819:   60:-       |  60:-       |  60:-       |  60:-       |  56:nop     
 1820:   60:nop     |  60:-       |  60:-       |  60:-       |  60:-       
 1821:   64:-       |  60:nop     |  60:-       |  60:-       |  60:-       
 1822:   64:-       |  64:-       |  60:nop     |  60:-       |  60:-       
 1823:   64:-       |  64:-       |  64:-       |  60:nop     |  60:-       
 1824:   64:-       |  64:-       |  64:-       |  64:-       |  60:nop     
 1825:   64:addq    |  64:-       |  64:-       |  64:-       |  64:-       
 1826:   68:-       |  64:addq    |  64:-       |  64:-       |  64:-       
 1827:   68:-       |  68:-       |  64:addq    |  64:-       |  64:-       
 1828:   68:-       |  68:-       |  68:-       |  64:addq    |  64:-       
 1829:   68:-       |  68:-       |  68:-       |  68:-       |  64:addq    r8=12  
