                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
  388:  256:-       | 256:-       | 256:-       | 256:-       | 252:nop     
  389:  256:nop     | 256:-       | 256:-       | 256:-       | 256:-       
  390:  260:-       | 256:nop     | 256:-       | 256:-       | 256:-       
  391:  260:-       | 260:-       | 256:nop     | 256:-       | 256:-       BUS_LOAD  MEM[256] accepted 1
  392:  260:-       | 260:-       | 260:-       | 256:nop     | 256:-       
  393:  260:-       | 260:-       | 260:-       | 260:-       | 256:nop     
  394:  260:-       | 260:-       | 260:-       | 260:-       | 260:-       
  395:  260:-       | 260:-       | 260:-       | 260:-       | 260:-       
  396:  260:nop     | 260:-       | 260:-       | 260:-       | 260:-       
  397:  264:-       | 260:nop     | 260:-       | 260:-       | 260:-       
  398:  264:-       | 264:-       | 260:nop     | 260:-       | 260:-       
  399:  264:-       | 264:-       | 264:-       | 260:nop     | 260:-       
  400:  264:-       | 264:-       | 264:-       | 264:-       | 260:nop     
  401:  264:cmple   | 264:-       | 264:-       | 264:-       | 264:-       
  402:  268:-       | 264:cmple   | 264:-       | 264:-       | 264:-       
  403:  268:-       | 268:-       | 264:cmple   | 264:-       | 264:-       BUS_LOAD  MEM[264] accepted 1
  404:  268:-       | 268:-       | 268:-       | 264:cmple   | 264:-       
  405:  268:-       | 268:-       | 268:-       | 268:-       | 264:cmple   r10=1  
  406:  268:-       | 268:-       | 268:-       | 268:-       | 268:-       
  407:  268:-       | 268:-       | 268:-       | 268:-       | 268:-       
  408:  268:nop     | 268:-       | 268:-       | 268:-       | 268:-       
  409:  272:-       | 268:nop     | 268:-       | 268:-       | 268:-       
  410:  272:-       | 272:-       | 268:nop     | 268:-       | 268:-       
  411:  272:-       | 272:-       | 272:-       | 268:nop     | 268:-       
  412:  272:-       | 272:-       | 272:-       | 272:-       | 268:nop     
  413:  272:nop     | 272:-       | 272:-       | 272:-       | 272:-       
  414:  276:-       | 272:nop     | 272:-       | 272:-       | 272:-       
  415:  276:-       | 276:-       | 272:nop     | 272:-       | 272:-       BUS_LOAD  MEM[272] accepted 1
  416:  276:-       | 276:-       | 276:-       | 272:nop     | 272:-       
  417:  276:-       | 276:-       | 276:-       | 276:-       | 272:nop     
  418:  276:-       | 276:-       | 276:-       | 276:-       | 276:-       
  419:  276:-       | 276:-       | 276:-       | 276:-       | 276:-       
  420:  276:nop     | 276:-       | 276:-       | 276:-       | 276:-       
  421:  280:-       | 276:nop     | 276:-       | 276:-       | 276:-       
  422:  280:-       | 280:-       | 276:nop     | 276:-       | 276:-       
  423:  280:-       | 280:-       | 280:-       | 276:nop     | 276:-       
  424:  280:-       | 280:-       | 280:-       | 280:-       | 276:nop     
  425:  280:nop     | 280:-       | 280:-       | 280:-       | 280:-       
  426:  284:-       | 280:nop     | 280:-       | 280:-       | 280:-       
  427:  284:-       | 284:-       | 280:nop     | 280:-       | 280:-       BUS_LOAD  MEM[280] accepted 1
  428:  284:-       | 284:-       | 284:-       | 280:nop     | 280:-       
  429:  284:-       | 284:-       | 284:-       | 284:-       | 280:nop     
  430:  284:-       | 284:-       | 284:-       | 284:-       | 284:-       
  431:  284:-       | 284:-       | 284:-       | 284:-       | 284:-       
  432:  284:stq     | 284:-       | 284:-       | 284:-       | 284:-       
  433:  288:-       | 284:stq     | 284:-       | 284:-       | 284:-       
  434:  288:-       | 288:-       | 284:stq     | 284:-       | 284:-       
  435:  288:-       | 288:-       | 288:-       | 284:stq     | 284:-       BUS_STORE MEM[4112] = 2 accepted 1
  436:  288:-       | 288:-       | 288:-       | 288:-       | 284:stq     
  437:  288:addq    | 288:-       | 288:-       | 288:-       | 288:-       
  438:  292:-       | 288:addq    | 288:-       | 288:-       | 288:-       
  439:  292:-       | 292:-       | 288:addq    | 288:-       | 288:-       BUS_LOAD  MEM[288] accepted 2
  440:  292:-       | 292:-       | 292:-       | 288:addq    | 288:-       
  441:  292:-       | 292:-       | 292:-       | 292:-       | 288:addq    r5=4120  
  442:  292:-       | 292:-       | 292:-       | 292:-       | 292:-       
  443:  292:-       | 292:-       | 292:-       | 292:-       | 292:-       
  444:  292:nop     | 292:-       | 292:-       | 292:-       | 292:-       
  445:  296:-       | 292:nop     | 292:-       | 292:-       | 292:-       
  446:  296:-       | 296:-       | 292:nop     | 292:-       | 292:-       
  447:  296:-       | 296:-       | 296:-       | 292:nop     | 292:-       
  448:  296:-       | 296:-       | 296:-       | 296:-       | 292:nop     
  449:  296:nop     | 296:-       | 296:-       | 296:-       | 296:-       
  450:  300:-       | 296:nop     | 296:-       | 296:-       | 296:-       
  451:  300:-       | 300:-       | 296:nop     | 296:-       | 296:-       BUS_LOAD  MEM[296] accepted 1
  452:  300:-       | 300:-       | 300:-       | 296:nop     | 296:-       
  453:  300:-       | 300:-       | 300:-       | 300:-       | 296:nop     
  454:  300:-       | 300:-       | 300:-       | 300:-       | 300:-       
  455:  300:-       | 300:-       | 300:-       | 300:-       | 300:-       
  456:  300:nop     | 300:-       | 300:-       | 300:-       | 300:-       
  457:  304:-       | 300:nop     | 300:-       | 300:-       | 300:-       
  458:  304:-       | 304:-       | 300:nop     | 300:-       | 300:-       
  459:  304:-       | 304:-       | 304:-       | 300:nop     | 300:-       
  460:  304:-       | 304:-       | 304:-       | 304:-       | 300:nop     
  461:  304:nop     | 304:-       | 304:-       | 304:-       | 304:-       
  462:  308:-       | 304:nop     | 304:-       | 304:-       | 304:-       
  463:  308:-       | 308:-       | 304:nop     | 304:-       | 304:-       BUS_LOAD  MEM[304] accepted 1
  464:  308:-       | 308:-       | 308:-       | 304:nop     | 304:-       
  465:  308:-       | 308:-       | 308:-       | 308:-       | 304:nop     
  466:  308:-       | 308:-       | 308:-       | 308:-       | 308:-       
  467:  308:-       | 308:-       | 308:-       | 308:-       | 308:-       
  468:  308:bne     | 308:-       | 308:-       | 308:-       | 308:-       
  469:  312:-       | 308:bne     | 308:-       | 308:-       | 308:-       
  470:  312:-       | 312:-       | 308:bne     | 308:-       | 308:-       
  471:  312:-       | 312:-       | 312:-       | 308:bne     | 308:-       
  472:  144:-       | 312:-       | 312:-       | 312:-       | 308:bne     
  473:  144:ldq     | 144:-       | 312:-       | 312:-       | 312:-       
  474:  148:-       | 144:ldq     | 144:-       | 312:-       | 312:-       
  475:  148:-       | 148:-       | 144:ldq     | 144:-       | 312:-       
  476:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       BUS_LOAD  MEM[4104] accepted 1
  477:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       
  478:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       
  479:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       
  480:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       
  481:  148:-       | 148:-       | 148:-       | 148:-       | 144:ldq     r1=1  
  482:  148:nop     | 148:-       | 148:-       | 148:-       | 148:-       
  483:  152:-       | 148:nop     | 148:-       | 148:-       | 148:-       
  484:  152:-       | 152:-       | 148:nop     | 148:-       | 148:-       
  485:  152:-       | 152:-       | 152:-       | 148:nop     | 148:-       
  486:  152:-       | 152:-       | 152:-       | 152:-       | 148:nop     
  487:  152:nop     | 152:-       | 152:-       | 152:-       | 152:-       
  488:  156:-       | 152:nop     | 152:-       | 152:-       | 152:-       
  489:  156:-       | 156:-       | 152:nop     | 152:-       | 152:-       
  490:  156:-       | 156:-       | 156:-       | 152:nop     | 152:-       
  491:  156:-       | 156:-       | 156:-       | 156:-       | 152:nop     
  492:  156:nop     | 156:-       | 156:-       | 156:-       | 156:-       
  493:  160:-       | 156:nop     | 156:-       | 156:-       | 156:-       
  494:  160:-       | 160:-       | 156:nop     | 156:-       | 156:-       
  495:  160:-       | 160:-       | 160:-       | 156:nop     | 156:-       
  496:  160:-       | 160:-       | 160:-       | 160:-       | 156:nop     
  497:  160:nop     | 160:-       | 160:-       | 160:-       | 160:-       
  498:  164:-       | 160:nop     | 160:-       | 160:-       | 160:-       
  499:  164:-       | 164:-       | 160:nop     | 160:-       | 160:-       
  500:  164:-       | 164:-       | 164:-       | 160:nop     | 160:-       
  501:  164:-       | 164:-       | 164:-       | 164:-       | 160:nop     
  502:  164:ldq     | 164:-       | 164:-       | 164:-       | 164:-       
  503:  168:-       | 164:ldq     | 164:-       | 164:-       | 164:-       
  504:  168:-       | 168:-       | 164:ldq     | 164:-       | 164:-       
  505:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[4112] accepted 1
  506:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  507:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  508:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  509:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  510:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r2=2  
  511:  168:nop     | 168:-       | 168:-       | 168:-       | 168:-       
  512:  172:-       | 168:nop     | 168:-       | 168:-       | 168:-       
  513:  172:-       | 172:-       | 168:nop     | 168:-       | 168:-       
  514:  172:-       | 172:-       | 172:-       | 168:nop     | 168:-       
  515:  172:-       | 172:-       | 172:-       | 172:-       | 168:nop     
  516:  172:nop     | 172:-       | 172:-       | 172:-       | 172:-       
  517:  176:-       | 172:nop     | 172:-       | 172:-       | 172:-       
  518:  176:-       | 176:-       | 172:nop     | 172:-       | 172:-       
  519:  176:-       | 176:-       | 176:-       | 172:nop     | 172:-       
  520:  176:-       | 176:-       | 176:-       | 176:-       | 172:nop     
  521:  176:nop     | 176:-       | 176:-       | 176:-       | 176:-       
  522:  180:-       | 176:nop     | 176:-       | 176:-       | 176:-       
  523:  180:-       | 180:-       | 176:nop     | 176:-       | 176:-       
  524:  180:-       | 180:-       | 180:-       | 176:nop     | 176:-       
  525:  180:-       | 180:-       | 180:-       | 180:-       | 176:nop     
  526:  180:nop     | 180:-       | 180:-       | 180:-       | 180:-       
  527:  184:-       | 180:nop     | 180:-       | 180:-       | 180:-       
  528:  184:-       | 184:-       | 180:nop     | 180:-       | 180:-       
  529:  184:-       | 184:-       | 184:-       | 180:nop     | 180:-       
  530:  184:-       | 184:-       | 184:-       | 184:-       | 180:nop     
  531:  184:addq    | 184:-       | 184:-       | 184:-       | 184:-       
  532:  188:-       | 184:addq    | 184:-       | 184:-       | 184:-       
  533:  188:-       | 188:-       | 184:addq    | 184:-       | 184:-       
  534:  188:-       | 188:-       | 188:-       | 184:addq    | 184:-       
  535:  188:-       | 188:-       | 188:-       | 188:-       | 184:addq    r2=3  
  536:  188:nop     | 188:-       | 188:-       | 188:-       | 188:-       
  537:  192:-       | 188:nop     | 188:-       | 188:-       | 188:-       
  538:  192:-       | 192:-       | 188:nop     | 188:-       | 188:-       
  539:  192:-       | 192:-       | 192:-       | 188:nop     | 188:-       
  540:  192:-       | 192:-       | 192:-       | 192:-       | 188:nop     
  541:  192:nop     | 192:-       | 192:-       | 192:-       | 192:-       
  542:  196:-       | 192:nop     | 192:-       | 192:-       | 192:-       
  543:  196:-       | 196:-       | 192:nop     | 192:-       | 192:-       
  544:  196:-       | 196:-       | 196:-       | 192:nop     | 192:-       
  545:  196:-       | 196:-       | 196:-       | 196:-       | 192:nop     
  546:  196:nop     | 196:-       | 196:-       | 196:-       | 196:-       
  547:  200:-       | 196:nop     | 196:-       | 196:-       | 196:-       
  548:  200:-       | 200:-       | 196:nop     | 196:-       | 196:-       
  549:  200:-       | 200:-       | 200:-       | 196:nop     | 196:-       
  550:  200:-       | 200:-       | 200:-       | 200:-       | 196:nop     
  551:  200:nop     | 200:-       | 200:-       | 200:-       | 200:-       
  552:  204:-       | 200:nop     | 200:-       | 200:-       | 200:-       
  553:  204:-       | 204:-       | 200:nop     | 200:-       | 200:-       
  554:  204:-       | 204:-       | 204:-       | 200:nop     | 200:-       
  555:  204:-       | 204:-       | 204:-       | 204:-       | 200:nop     
  556:  204:addq    | 204:-       | 204:-       | 204:-       | 204:-       
  557:  208:-       | 204:addq    | 204:-       | 204:-       | 204:-       
  558:  208:-       | 208:-       | 204:addq    | 204:-       | 204:-       
  559:  208:-       | 208:-       | 208:-       | 204:addq    | 204:-       
  560:  208:-       | 208:-       | 208:-       | 208:-       | 204:addq    r3=4112  
  561:  208:nop     | 208:-       | 208:-       | 208:-       | 208:-       
  562:  212:-       | 208:nop     | 208:-       | 208:-       | 208:-       
  563:  212:-       | 212:-       | 208:nop     | 208:-       | 208:-       
  564:  212:-       | 212:-       | 212:-       | 208:nop     | 208:-       
