                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
    0:    4:-       |   0:-       |   0:-       |   0:-       |   0:-       
    1:    4:-       |   4:-       |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[0] accepted 1
    2:    4:-       |   4:-       |   4:-       |   0:-       |   0:-       
    3:    4:-       |   4:-       |   4:-       |   4:-       |   0:-       
    4:    4:-       |   4:-       |   4:-       |   4:-       |   4:-       
    5:    4:-       |   4:-       |   4:-       |   4:-       |   4:-       
    6:    4:lda     |   4:-       |   4:-       |   4:-       |   4:-       
    7:    8:-       |   4:lda     |   4:-       |   4:-       |   4:-       
    8:    8:-       |   8:-       |   4:lda     |   4:-       |   4:-       
    9:    8:-       |   8:-       |   8:-       |   4:lda     |   4:-       
   10:    8:-       |   8:-       |   8:-       |   8:-       |   4:lda     r2=0  
   11:    8:nop     |   8:-       |   8:-       |   8:-       |   8:-       
   12:   12:-       |   8:nop     |   8:-       |   8:-       |   8:-       
   13:   12:-       |  12:-       |   8:nop     |   8:-       |   8:-       BUS_LOAD  MEM[8] accepted 1
   14:   12:-       |  12:-       |  12:-       |   8:nop     |   8:-       
   15:   12:-       |  12:-       |  12:-       |  12:-       |   8:nop     
   16:   12:-       |  12:-       |  12:-       |  12:-       |  12:-       
   17:   12:-       |  12:-       |  12:-       |  12:-       |  12:-       
   18:   12:nop     |  12:-       |  12:-       |  12:-       |  12:-       
   19:   16:-       |  12:nop     |  12:-       |  12:-       |  12:-       
   20:   16:-       |  16:-       |  12:nop     |  12:-       |  12:-       
   21:   16:-       |  16:-       |  16:-       |  12:nop     |  12:-       
   22:   16:-       |  16:-       |  16:-       |  16:-       |  12:nop     
   23:   16:nop     |  16:-       |  16:-       |  16:-       |  16:-       
   24:   20:-       |  16:nop     |  16:-       |  16:-       |  16:-       
   25:   20:-       |  20:-       |  16:nop     |  16:-       |  16:-       BUS_LOAD  MEM[16] accepted 1
   26:   20:-       |  20:-       |  20:-       |  16:nop     |  16:-       
   27:   20:-       |  20:-       |  20:-       |  20:-       |  16:nop     
   28:   20:-       |  20:-       |  20:-       |  20:-       |  20:-       
   29:   20:-       |  20:-       |  20:-       |  20:-       |  20:-       
   30:   20:nop     |  20:-       |  20:-       |  20:-       |  20:-       
   31:   24:-       |  20:nop     |  20:-       |  20:-       |  20:-       
   32:   24:-       |  24:-       |  20:nop     |  20:-       |  20:-       
   33:   24:-       |  24:-       |  24:-       |  20:nop     |  20:-       
   34:   24:-       |  24:-       |  24:-       |  24:-       |  20:nop     
   35:   24:lda     |  24:-       |  24:-       |  24:-       |  24:-       
   36:   28:-       |  24:lda     |  24:-       |  24:-       |  24:-       
   37:   28:-       |  28:-       |  24:lda     |  24:-       |  24:-       BUS_LOAD  MEM[24] accepted 1
   38:   28:-       |  28:-       |  28:-       |  24:lda     |  24:-       
   39:   28:-       |  28:-       |  28:-       |  28:-       |  24:lda     r3=4096  
   40:   28:-       |  28:-       |  28:-       |  28:-       |  28:-       
   41:   28:-       |  28:-       |  28:-       |  28:-       |  28:-       
   42:   28:nop     |  28:-       |  28:-       |  28:-       |  28:-       
   43:   32:-       |  28:nop     |  28:-       |  28:-       |  28:-       
   44:   32:-       |  32:-       |  28:nop     |  28:-       |  28:-       
   45:   32:-       |  32:-       |  32:-       |  28:nop     |  28:-       
   46:   32:-       |  32:-       |  32:-       |  32:-       |  28:nop     
   47:   32:nop     |  32:-       |  32:-       |  32:-       |  32:-       
   48:   36:-       |  32:nop     |  32:-       |  32:-       |  32:-       
   49:   36:-       |  36:-       |  32:nop     |  32:-       |  32:-       BUS_LOAD  MEM[32] accepted 1
   50:   36:-       |  36:-       |  36:-       |  32:nop     |  32:-       
   51:   36:-       |  36:-       |  36:-       |  36:-       |  32:nop     
   52:   36:-       |  36:-       |  36:-       |  36:-       |  36:-       
   53:   36:-       |  36:-       |  36:-       |  36:-       |  36:-       
   54:   36:nop     |  36:-       |  36:-       |  36:-       |  36:-       
   55:   40:-       |  36:nop     |  36:-       |  36:-       |  36:-       
   56:   40:-       |  40:-       |  36:nop     |  36:-       |  36:-       
   57:   40:-       |  40:-       |  40:-       |  36:nop     |  36:-       
   58:   40:-       |  40:-       |  40:-       |  40:-       |  36:nop     
   59:   40:nop     |  40:-       |  40:-       |  40:-       |  40:-       
   60:   44:-       |  40:nop     |  40:-       |  40:-       |  40:-       
   61:   44:-       |  44:-       |  40:nop     |  40:-       |  40:-       BUS_LOAD  MEM[40] accepted 1
   62:   44:-       |  44:-       |  44:-       |  40:nop     |  40:-       
   63:   44:-       |  44:-       |  44:-       |  44:-       |  40:nop     
   64:   44:-       |  44:-       |  44:-       |  44:-       |  44:-       
   65:   44:-       |  44:-       |  44:-       |  44:-       |  44:-       
   66:   44:blbs    |  44:-       |  44:-       |  44:-       |  44:-       
   67:   48:-       |  44:blbs    |  44:-       |  44:-       |  44:-       
   68:   48:-       |  48:-       |  44:blbs    |  44:-       |  44:-       
   69:   48:-       |  48:-       |  48:-       |  44:blbs    |  44:-       
   70:   48:-       |  48:-       |  48:-       |  48:-       |  44:blbs    
   71:   48:nop     |  48:-       |  48:-       |  48:-       |  48:-       
   72:   52:-       |  48:nop     |  48:-       |  48:-       |  48:-       
   73:   52:-       |  52:-       |  48:nop     |  48:-       |  48:-       BUS_LOAD  MEM[48] accepted 1
   74:   52:-       |  52:-       |  52:-       |  48:nop     |  48:-       
   75:   52:-       |  52:-       |  52:-       |  52:-       |  48:nop     
   76:   52:-       |  52:-       |  52:-       |  52:-       |  52:-       
   77:   52:-       |  52:-       |  52:-       |  52:-       |  52:-       
   78:   52:nop     |  52:-       |  52:-       |  52:-       |  52:-       
   79:   56:-       |  52:nop     |  52:-       |  52:-       |  52:-       
   80:   56:-       |  56:-       |  52:nop     |  52:-       |  52:-       
   81:   56:-       |  56:-       |  56:-       |  52:nop     |  52:-       
   82:   56:-       |  56:-       |  56:-       |  56:-       |  52:nop     
   83:   56:nop     |  56:-       |  56:-       |  56:-       |  56:-       
   84:   60:-       |  56:nop     |  56:-       |  56:-       |  56:-       
   85:   60:-       |  60:-       |  56:nop     |  56:-       |  56:-       BUS_LOAD  MEM[56] accepted 1
   86:   60:-       |  60:-       |  60:-       |  56:nop     |  56:-       
   87:   60:-       |  60:-       |  60:-       |  60:-       |  56:nop     
   88:   60:-       |  60:-       |  60:-       |  60:-       |  60:-       
   89:   60:-       |  60:-       |  60:-       |  60:-       |  60:-       
   90:   60:nop     |  60:-       |  60:-       |  60:-       |  60:-       
   91:   64:-       |  60:nop     |  60:-       |  60:-       |  60:-       
   92:   64:-       |  64:-       |  60:nop     |  60:-       |  60:-       
   93:   64:-       |  64:-       |  64:-       |  60:nop     |  60:-       
   94:   64:-       |  64:-       |  64:-       |  64:-       |  60:nop     
   95:   64:stq     |  64:-       |  64:-       |  64:-       |  64:-       
   96:   68:-       |  64:stq     |  64:-       |  64:-       |  64:-       
   97:   68:-       |  68:-       |  64:stq     |  64:-       |  64:-       BUS_LOAD  MEM[64] accepted 1
   98:   68:-       |  68:-       |  68:-       |  64:stq     |  64:-       BUS_STORE MEM[4096] = 0 accepted 2
   99:   68:-       |  68:-       |  68:-       |  68:-       |  64:stq     
  100:   68:-       |  68:-       |  68:-       |  68:-       |  68:-       
  101:   68:-       |  68:-       |  68:-       |  68:-       |  68:-       
  102:   68:nop     |  68:-       |  68:-       |  68:-       |  68:-       
  103:   72:-       |  68:nop     |  68:-       |  68:-       |  68:-       
  104:   72:-       |  72:-       |  68:nop     |  68:-       |  68:-       
  105:   72:-       |  72:-       |  72:-       |  68:nop     |  68:-       
  106:   72:-       |  72:-       |  72:-       |  72:-       |  68:nop     
  107:   72:nop     |  72:-       |  72:-       |  72:-       |  72:-       
  108:   76:-       |  72:nop     |  72:-       |  72:-       |  72:-       
  109:   76:-       |  76:-       |  72:nop     |  72:-       |  72:-       BUS_LOAD  MEM[72] accepted 1
  110:   76:-       |  76:-       |  76:-       |  72:nop     |  72:-       
  111:   76:-       |  76:-       |  76:-       |  76:-       |  72:nop     
  112:   76:-       |  76:-       |  76:-       |  76:-       |  76:-       
  113:   76:-       |  76:-       |  76:-       |  76:-       |  76:-       
  114:   76:nop     |  76:-       |  76:-       |  76:-       |  76:-       
  115:   80:-       |  76:nop     |  76:-       |  76:-       |  76:-       
  116:   80:-       |  80:-       |  76:nop     |  76:-       |  76:-       
  117:   80:-       |  80:-       |  80:-       |  76:nop     |  76:-       
  118:   80:-       |  80:-       |  80:-       |  80:-       |  76:nop     
  119:   80:nop     |  80:-       |  80:-       |  80:-       |  80:-       
  120:   84:-       |  80:nop     |  80:-       |  80:-       |  80:-       
  121:   84:-       |  84:-       |  80:nop     |  80:-       |  80:-       BUS_LOAD  MEM[80] accepted 1
  122:   84:-       |  84:-       |  84:-       |  80:nop     |  80:-       
  123:   84:-       |  84:-       |  84:-       |  84:-       |  80:nop     
  124:   84:-       |  84:-       |  84:-       |  84:-       |  84:-       
  125:   84:-       |  84:-       |  84:-       |  84:-       |  84:-       
  126:   84:addq    |  84:-       |  84:-       |  84:-       |  84:-       
  127:   88:-       |  84:addq    |  84:-       |  84:-       |  84:-       
  128:   88:-       |  88:-       |  84:addq    |  84:-       |  84:-       
  129:   88:-       |  88:-       |  88:-       |  84:addq    |  84:-       
  130:   88:-       |  88:-       |  88:-       |  88:-       |  84:addq    r3=4104  
  131:   88:nop     |  88:-       |  88:-       |  88:-       |  88:-       
  132:   92:-       |  88:nop     |  88:-       |  88:-       |  88:-       
  133:   92:-       |  92:-       |  88:nop     |  88:-       |  88:-       BUS_LOAD  MEM[88] accepted 1
  134:   92:-       |  92:-       |  92:-       |  88:nop     |  88:-       
  135:   92:-       |  92:-       |  92:-       |  92:-       |  88:nop     
  136:   92:-       |  92:-       |  92:-       |  92:-       |  92:-       
  137:   92:-       |  92:-       |  92:-       |  92:-       |  92:-       
  138:   92:nop     |  92:-       |  92:-       |  92:-       |  92:-       
  139:   96:-       |  92:nop     |  92:-       |  92:-       |  92:-       
  140:   96:-       |  96:-       |  92:nop     |  92:-       |  92:-       
  141:   96:-       |  96:-       |  96:-       |  92:nop     |  92:-       
  142:   96:-       |  96:-       |  96:-       |  96:-       |  92:nop     
  143:   96:nop     |  96:-       |  96:-       |  96:-       |  96:-       
  144:  100:-       |  96:nop     |  96:-       |  96:-       |  96:-       
  145:  100:-       | 100:-       |  96:nop     |  96:-       |  96:-       BUS_LOAD  MEM[96] accepted 1
  146:  100:-       | 100:-       | 100:-       |  96:nop     |  96:-       
  147:  100:-       | 100:-       | 100:-       | 100:-       |  96:nop     
