                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
  423:  152:nop     | 152:-       | 152:-       | 152:-       | 152:-       
  424:  156:-       | 152:nop     | 152:-       | 152:-       | 152:-       
  425:  156:-       | 156:-       | 152:nop     | 152:-       | 152:-       
  426:  156:-       | 156:-       | 156:-       | 152:nop     | 152:-       
  427:  156:-       | 156:-       | 156:-       | 156:-       | 152:nop     
  428:  156:nop     | 156:-       | 156:-       | 156:-       | 156:-       
  429:  160:-       | 156:nop     | 156:-       | 156:-       | 156:-       
  430:  160:-       | 160:-       | 156:nop     | 156:-       | 156:-       
  431:  160:-       | 160:-       | 160:-       | 156:nop     | 156:-       
  432:  160:-       | 160:-       | 160:-       | 160:-       | 156:nop     
  433:  160:nop     | 160:-       | 160:-       | 160:-       | 160:-       
  434:  164:-       | 160:nop     | 160:-       | 160:-       | 160:-       
  435:  164:-       | 164:-       | 160:nop     | 160:-       | 160:-       
  436:  164:-       | 164:-       | 164:-       | 160:nop     | 160:-       
  437:  164:-       | 164:-       | 164:-       | 164:-       | 160:nop     
  438:  164:cmple   | 164:-       | 164:-       | 164:-       | 164:-       
  439:  168:-       | 164:cmple   | 164:-       | 164:-       | 164:-       
  440:  168:-       | 168:-       | 164:cmple   | 164:-       | 164:-       
  441:  168:-       | 168:-       | 168:-       | 164:cmple   | 164:-       
  442:  168:-       | 168:-       | 168:-       | 168:-       | 164:cmple   r4=1  
  443:  168:nop     | 168:-       | 168:-       | 168:-       | 168:-       
  444:  172:-       | 168:nop     | 168:-       | 168:-       | 168:-       
  445:  172:-       | 172:-       | 168:nop     | 168:-       | 168:-       
  446:  172:-       | 172:-       | 172:-       | 168:nop     | 168:-       
  447:  172:-       | 172:-       | 172:-       | 172:-       | 168:nop     
  448:  172:nop     | 172:-       | 172:-       | 172:-       | 172:-       
  449:  176:-       | 172:nop     | 172:-       | 172:-       | 172:-       
  450:  176:-       | 176:-       | 172:nop     | 172:-       | 172:-       
  451:  176:-       | 176:-       | 176:-       | 172:nop     | 172:-       
  452:  176:-       | 176:-       | 176:-       | 176:-       | 172:nop     
  453:  176:nop     | 176:-       | 176:-       | 176:-       | 176:-       
  454:  180:-       | 176:nop     | 176:-       | 176:-       | 176:-       
  455:  180:-       | 180:-       | 176:nop     | 176:-       | 176:-       
  456:  180:-       | 180:-       | 180:-       | 176:nop     | 176:-       
  457:  180:-       | 180:-       | 180:-       | 180:-       | 176:nop     
  458:  180:nop     | 180:-       | 180:-       | 180:-       | 180:-       
  459:  184:-       | 180:nop     | 180:-       | 180:-       | 180:-       
  460:  184:-       | 184:-       | 180:nop     | 180:-       | 180:-       
  461:  184:-       | 184:-       | 184:-       | 180:nop     | 180:-       
  462:  184:-       | 184:-       | 184:-       | 184:-       | 180:nop     
  463:  184:bne     | 184:-       | 184:-       | 184:-       | 184:-       
  464:  188:-       | 184:bne     | 184:-       | 184:-       | 184:-       
  465:  188:-       | 188:-       | 184:bne     | 184:-       | 184:-       BUS_LOAD  MEM[184] accepted 1
  466:  188:-       | 188:-       | 188:-       | 184:bne     | 184:-       
  467:   44:-       | 188:-       | 188:-       | 188:-       | 184:bne     
  468:   44:mulq    |  44:-       | 188:-       | 188:-       | 188:-       
  469:   48:-       |  44:mulq    |  44:-       | 188:-       | 188:-       
  470:   48:-       |  48:-       |  44:mulq    |  44:-       | 188:-       
  471:   48:-       |  48:-       |  48:-       |  44:mulq    |  44:-       
  472:   48:-       |  48:-       |  48:-       |  48:-       |  44:mulq    r2=20  
  473:   48:nop     |  48:-       |  48:-       |  48:-       |  48:-       
  474:   52:-       |  48:nop     |  48:-       |  48:-       |  48:-       
  475:   52:-       |  52:-       |  48:nop     |  48:-       |  48:-       
  476:   52:-       |  52:-       |  52:-       |  48:nop     |  48:-       
  477:   52:-       |  52:-       |  52:-       |  52:-       |  48:nop     
  478:   52:nop     |  52:-       |  52:-       |  52:-       |  52:-       
  479:   56:-       |  52:nop     |  52:-       |  52:-       |  52:-       
  480:   56:-       |  56:-       |  52:nop     |  52:-       |  52:-       
  481:   56:-       |  56:-       |  56:-       |  52:nop     |  52:-       
  482:   56:-       |  56:-       |  56:-       |  56:-       |  52:nop     
  483:   56:nop     |  56:-       |  56:-       |  56:-       |  56:-       
  484:   60:-       |  56:nop     |  56:-       |  56:-       |  56:-       
  485:   60:-       |  60:-       |  56:nop     |  56:-       |  56:-       
  486:   60:-       |  60:-       |  60:-       |  56:nop     |  56:-       
  487:   60:-       |  60:-       |  60:-       |  60:-       |  56:nop     
  488:   60:nop     |  60:-       |  60:-       |  60:-       |  60:-       
  489:   64:-       |  60:nop     |  60:-       |  60:-       |  60:-       
  490:   64:-       |  64:-       |  60:nop     |  60:-       |  60:-       
  491:   64:-       |  64:-       |  64:-       |  60:nop     |  60:-       
  492:   64:-       |  64:-       |  64:-       |  64:-       |  60:nop     
  493:   64:stq     |  64:-       |  64:-       |  64:-       |  64:-       
  494:   68:-       |  64:stq     |  64:-       |  64:-       |  64:-       
  495:   68:-       |  68:-       |  64:stq     |  64:-       |  64:-       
  496:   68:-       |  68:-       |  68:-       |  64:stq     |  64:-       BUS_STORE MEM[4112] = 20 accepted 1
  497:   68:-       |  68:-       |  68:-       |  68:-       |  64:stq     
  498:   68:nop     |  68:-       |  68:-       |  68:-       |  68:-       
  499:   72:-       |  68:nop     |  68:-       |  68:-       |  68:-       
  500:   72:-       |  72:-       |  68:nop     |  68:-       |  68:-       
  501:   72:-       |  72:-       |  72:-       |  68:nop     |  68:-       
  502:   72:-       |  72:-       |  72:-       |  72:-       |  68:nop     
  503:   72:nop     |  72:-       |  72:-       |  72:-       |  72:-       
  504:   76:-       |  72:nop     |  72:-       |  72:-       |  72:-       
  505:   76:-       |  76:-       |  72:nop     |  72:-       |  72:-       
  506:   76:-       |  76:-       |  76:-       |  72:nop     |  72:-       
  507:   76:-       |  76:-       |  76:-       |  76:-       |  72:nop     
  508:   76:nop     |  76:-       |  76:-       |  76:-       |  76:-       
  509:   80:-       |  76:nop     |  76:-       |  76:-       |  76:-       
  510:   80:-       |  80:-       |  76:nop     |  76:-       |  76:-       
  511:   80:-       |  80:-       |  80:-       |  76:nop     |  76:-       
  512:   80:-       |  80:-       |  80:-       |  80:-       |  76:nop     
  513:   80:nop     |  80:-       |  80:-       |  80:-       |  80:-       
  514:   84:-       |  80:nop     |  80:-       |  80:-       |  80:-       
  515:   84:-       |  84:-       |  80:nop     |  80:-       |  80:-       
  516:   84:-       |  84:-       |  84:-       |  80:nop     |  80:-       
  517:   84:-       |  84:-       |  84:-       |  84:-       |  80:nop     
  518:   84:ldq     |  84:-       |  84:-       |  84:-       |  84:-       
  519:   88:-       |  84:ldq     |  84:-       |  84:-       |  84:-       
  520:   88:-       |  88:-       |  84:ldq     |  84:-       |  84:-       
  521:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       BUS_LOAD  MEM[4112] accepted 1
  522:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
  523:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
  524:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
  525:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
  526:   88:-       |  88:-       |  88:-       |  88:-       |  84:ldq     r3=20  
  527:   88:nop     |  88:-       |  88:-       |  88:-       |  88:-       
  528:   92:-       |  88:nop     |  88:-       |  88:-       |  88:-       
  529:   92:-       |  92:-       |  88:nop     |  88:-       |  88:-       
  530:   92:-       |  92:-       |  92:-       |  88:nop     |  88:-       
  531:   92:-       |  92:-       |  92:-       |  92:-       |  88:nop     
  532:   92:nop     |  92:-       |  92:-       |  92:-       |  92:-       
  533:   96:-       |  92:nop     |  92:-       |  92:-       |  92:-       
  534:   96:-       |  96:-       |  92:nop     |  92:-       |  92:-       
  535:   96:-       |  96:-       |  96:-       |  92:nop     |  92:-       
  536:   96:-       |  96:-       |  96:-       |  96:-       |  92:nop     
  537:   96:nop     |  96:-       |  96:-       |  96:-       |  96:-       
  538:  100:-       |  96:nop     |  96:-       |  96:-       |  96:-       
  539:  100:-       | 100:-       |  96:nop     |  96:-       |  96:-       
  540:  100:-       | 100:-       | 100:-       |  96:nop     |  96:-       
  541:  100:-       | 100:-       | 100:-       | 100:-       |  96:nop     
  542:  100:nop     | 100:-       | 100:-       | 100:-       | 100:-       
  543:  104:-       | 100:nop     | 100:-       | 100:-       | 100:-       
  544:  104:-       | 104:-       | 100:nop     | 100:-       | 100:-       
  545:  104:-       | 104:-       | 104:-       | 100:nop     | 100:-       
  546:  104:-       | 104:-       | 104:-       | 104:-       | 100:nop     
  547:  104:stq     | 104:-       | 104:-       | 104:-       | 104:-       
  548:  108:-       | 104:stq     | 104:-       | 104:-       | 104:-       
  549:  108:-       | 108:-       | 104:stq     | 104:-       | 104:-       
  550:  108:-       | 108:-       | 108:-       | 104:stq     | 104:-       BUS_STORE MEM[4368] = 20 accepted 1
  551:  108:-       | 108:-       | 108:-       | 108:-       | 104:stq     
  552:  108:nop     | 108:-       | 108:-       | 108:-       | 108:-       
  553:  112:-       | 108:nop     | 108:-       | 108:-       | 108:-       
  554:  112:-       | 112:-       | 108:nop     | 108:-       | 108:-       
  555:  112:-       | 112:-       | 112:-       | 108:nop     | 108:-       
  556:  112:-       | 112:-       | 112:-       | 112:-       | 108:nop     
  557:  112:nop     | 112:-       | 112:-       | 112:-       | 112:-       
  558:  116:-       | 112:nop     | 112:-       | 112:-       | 112:-       
  559:  116:-       | 116:-       | 112:nop     | 112:-       | 112:-       
  560:  116:-       | 116:-       | 116:-       | 112:nop     | 112:-       
  561:  116:-       | 116:-       | 116:-       | 116:-       | 112:nop     
  562:  116:nop     | 116:-       | 116:-       | 116:-       | 116:-       
  563:  120:-       | 116:nop     | 116:-       | 116:-       | 116:-       
  564:  120:-       | 120:-       | 116:nop     | 116:-       | 116:-       
  565:  120:-       | 120:-       | 120:-       | 116:nop     | 116:-       
  566:  120:-       | 120:-       | 120:-       | 120:-       | 116:nop     
  567:  120:nop     | 120:-       | 120:-       | 120:-       | 120:-       
  568:  124:-       | 120:nop     | 120:-       | 120:-       | 120:-       
